repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"tatums/docker-play";"RUN apt-get update -qq";"3";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tatums/docker-play";"/tatums/docker-play/blob/8b2a66eb3f84e192685e5a3d5a02a6d54804e406/playbooks/files/docker/db/Dockerfile"
"schmunk42/docker-apt";"FROM debian:8";"1";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/schmunk42/docker-apt";"/schmunk42/docker-apt/blob/98903dc14c984246853b4a3ecd262a7075af6987/Dockerfile"
"aplicacionesnubemcicud/Documentacion2016-1";"RUN sudo apt-get update && sudo apt-get –y install cowsay fortune";"2";"Previous";"https://github.com/search?p=76&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aplicacionesnubemcicud/Documentacion2016-1";"/aplicacionesnubemcicud/Documentacion2016-1/blob/e69ba51232974eced4a74b494fe209c2998f61f2/curso_nube_2016-1/talleres/Talleres_desarrollo/Wilson%20lopez%20-%20Duv%C3%A1n%20Pardo/Taller%207/files/docker/Dockerfile"
"salomvary/openstreetmap-docker";"&& apt-get install -y --no-install-recommends postgresql-9.4-postgis-2.1";"4";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/salomvary/openstreetmap-docker";"/salomvary/openstreetmap-docker/blob/72905953c71dfdc8108178df8bc465832482b702/database/Dockerfile"
"ianneub/ubuntu-upgrade-circleci";"";"2";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ianneub/ubuntu-upgrade-circleci";"/ianneub/ubuntu-upgrade-circleci/blob/c716ce2f31e04be4972d55ab82b0595e250b433d/Dockerfile"
"jeroenpeeters/thesis";"apt-get install -y pandoc texlive-full";"4";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jeroenpeeters/thesis";"/jeroenpeeters/thesis/blob/c6ef1b3f29ac6909a88db446856e3c568b7aff20/thesis/Dockerfile"
"LeonardA-L/fiddlegram";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/haskellImage/Dockerfile"
"speakinghedge/docker-openvpn-build-n-test";"RUN apt-get install -y git nano";"6";"";"";"/speakinghedge/docker-openvpn-build-n-test";"/speakinghedge/docker-openvpn-build-n-test/blob/df0b0ccba6aea12913f3f6ce068418c0adabff1e/Dockerfile"
"leprechaun/docker-images";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/leprechaun/docker-images";"/leprechaun/docker-images/blob/57aecc95fa372fa9b8cdce3400c6a9acc76b7449/debian.base/Dockerfile"
"toxaco/docker_cluster";"RUN apt-get update && apt-get install -y vim";"2";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/toxaco/docker_cluster";"/toxaco/docker_cluster/blob/62ea4d6ac1235470cafde9ce84f9eb935255c8f4/apps/demo/nginx/Dockerfile"
"micloud-dockers/apache2";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/micloud-dockers/apache2";"/micloud-dockers/apache2/blob/05a2c441192f51bcc29a76a60cc22f187faaf23c/Dockerfile"
"hanw/opennsl-switch";"";"2";"Previous";"https://github.com/search?p=62&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hanw/opennsl-switch";"/hanw/opennsl-switch/blob/10fba5865ee255b41b0b440c28b3612e551aeb99/Dockerfile"
"zmbush/dockerfiles";"RUN apt-get install -y build-essential";"10";"Previous";"https://github.com/search?p=11&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/zmbush/dockerfiles";"/zmbush/dockerfiles/blob/8f34231731a44e71b8886d00f85668348facc29c/base/Dockerfile"
"fifaquake/CDevDocker";"Run apt-get -y install gcc";"6";"Previous";"https://github.com/search?p=8&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fifaquake/CDevDocker";"/fifaquake/CDevDocker/blob/dd96f7028fb674edfed49f3c1c8d8654f452af51/Dockerfile"
"ThibautGery/software-factory";"RUN apt-get update -qq && apt-get install -qqy \";"3";"Previous";"https://github.com/search?p=93&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ThibautGery/software-factory";"/ThibautGery/software-factory/blob/f3fb002fd1e6c8efd30ee72f2728befe1904c75b/jenkins/jobs/build-job-mvn/Dockerfile"
"erikthorselius/podget";"FROM ubuntu:xenial";"1";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/erikthorselius/podget";"/erikthorselius/podget/blob/517fbe5dc440f44d2bcf2331cc9068293a81291b/Dockerfile"
"Evertvandenbruel/yolo-octo-wallhack";"RUN apt-get update -qq && apt-get install -y build-essential";"3";"Previous";"https://github.com/search?p=47&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/yolo-octo-wallhack";"/Evertvandenbruel/yolo-octo-wallhack/blob/a2678869c95c313344926f5d7c89b3c0476924fa/Dockerfile"
"tmate/mdocker-tmate";"apt-get update && apt-get install -y git";"4";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tmate/mdocker-tmate";"/tmate/mdocker-tmate/blob/f9f0e06a40c5d0a26309d685d476782d665786a4/git/Dockerfile"
"austinhlopez/celeste";"FROM debian:jessie";"1";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/austinhlopez/celeste";"/austinhlopez/celeste/blob/12badf33b1ef0e5cfb539a4ef51ecc1426b68f38/docker/base/Dockerfile"
"davidpenn/dockerfiles";"apt-get install -y build-essential git wget vim";"4";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/davidpenn/dockerfiles";"/davidpenn/dockerfiles/blob/69a66ba405ce1433723ec721f1d87fd8608ec977/build-essential/Dockerfile"
"tfso/monoandgitdocker";"RUN apt-get install -y git";"3";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tfso/monoandgitdocker";"/tfso/monoandgitdocker/blob/6f2291b26eefd20bbdc0c139f1984726f4fc3b86/Dockerfile"
"courtyardmedia/base";"";"3";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/courtyardmedia/base";"/courtyardmedia/base/blob/28298ebc00809fc9a3d16fb0fa9b2a30ad061e7b/Dockerfile"
"JeromeCosmo/notification-center";"FROM kibana:latest";"1";"Previous";"https://github.com/search?p=20&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/JeromeCosmo/notification-center";"/JeromeCosmo/notification-center/blob/6ba6ff778496f7b4b3db5a43b3a74c457e329a59/imagesDocker/kibana/Dockerfile"
"CancerCollaboratory/dockstore-tool-samtools-view";"";"2";"Previous";"https://github.com/search?p=99&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CancerCollaboratory/dockstore-tool-samtools-view";"/CancerCollaboratory/dockstore-tool-samtools-view/blob/1e238cd71791b742742e036297883a9a4632d6cc/Dockerfile"
"kiteciu/fantastic-octo-system";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=36&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kiteciu/fantastic-octo-system";"/kiteciu/fantastic-octo-system/blob/99bd087f1f4102437f33906187d134dce8dba33f/Dockerfile"
"yuvaraj951/icongrafana";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yuvaraj951/icongrafana";"/yuvaraj951/icongrafana/blob/bf8148f5abd596eac71a85a91a9142a1d09e94cf/docker/debtest/Dockerfile"
"sivertigo/dockerfiles";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sivertigo/dockerfiles";"/sivertigo/dockerfiles/blob/180e24059d7dbb4c3d828a605a1a7f2556a1bb16/ubuntu/Dockerfile"
"cam-stitt/docker-python-deadsnakes";"RUN apt-add-repository ppa:fkrull/deadsnakes";"9";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cam-stitt/docker-python-deadsnakes";"/cam-stitt/docker-python-deadsnakes/blob/2201c5fbd0511d5513b08af84c976ccab3e14119/Dockerfile"
"Mehdi-SIO/docker";"run apt-get update && apt-get install -y nginx";"3";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Mehdi-SIO/docker";"/Mehdi-SIO/docker/blob/b5fa59d878073d5dcc09857aaa63068f34fbebc5/nginx/Dockerfile"
"joomtriggers/ideamart-php";"FROM php:latest";"1";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/joomtriggers/ideamart-php";"/joomtriggers/ideamart-php/blob/08a8faa4322947c24ccbd10b3da29a280168bcd8/Dockerfile"
"Faerbit/Saxum";"run apt-get install -y build-essential";"6";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Faerbit/Saxum";"/Faerbit/Saxum/blob/3b255142337e08988f2b4f1f56d6e061e8754336/Dockerfile"
"tatums/docker-play";"RUN apt-get install -y build-essential libpq-dev";"4";"Previous";"https://github.com/search?p=35&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tatums/docker-play";"/tatums/docker-play/blob/8b2a66eb3f84e192685e5a3d5a02a6d54804e406/playbooks/files/docker/db/Dockerfile"
"thomasleveil/elk-jmeter";"";"5";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/thomasleveil/elk-jmeter";"/thomasleveil/elk-jmeter/blob/17f2acfa639d427a14c71b150eb7c69efb3b03ef/logstash/Dockerfile"
"paulkling/ubuntu";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/paulkling/ubuntu";"/paulkling/ubuntu/blob/f5f0b8b25a8bb12534363012e9c51fb4022dc0e6/Dockerfile"
"MackeyRMS/dockerfiles-roles";"RUN apt-get -y install ruby1.9.3=1.9.3*";"3";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/MackeyRMS/dockerfiles-roles";"/MackeyRMS/dockerfiles-roles/blob/49db0613695878e599eadd26b2f0d219f769d858/ubuntu14.04-ruby1.9.3/Dockerfile"
"micloud-dockers/apache2";"RUN apt-get install gnuplot -y";"5";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/micloud-dockers/apache2";"/micloud-dockers/apache2/blob/05a2c441192f51bcc29a76a60cc22f187faaf23c/Dockerfile"
"paulajusti/Lab8and9";"RUN apt-get update";"1";"Previous";"https://github.com/search?p=1&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/paulajusti/Lab8and9";"/paulajusti/Lab8and9/blob/bf3446c06521684b4f97fae458da615ef5b35655/TestingArea/Dockerfile"
"exit490/docker-images";"apt-get install -y openjdk-7-jre-headless && \";"4";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/exit490/docker-images";"/exit490/docker-images/blob/a1a444f349f7ee34fa4343cfb75f79908ee278c4/oracle-jdk-8/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/tcl.dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/forth.dockerfile"
"sasasin/jisui-linux";"RUN apt-get install -y git-core";"7";"Previous";"https://github.com/search?p=26&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sasasin/jisui-linux";"/sasasin/jisui-linux/blob/bcab9c7055887f12325aa0f8478dccd8f599041d/Dockerfile"
"moul/docker-dput";"ENTRYPOINT [""dput""]";"5";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/moul/docker-dput";"/moul/docker-dput/blob/766eff3f6bffec811b741f296f6570497d5f164c/Dockerfile"
"rdammkoehler/roman_numeral_calculator";"RUN apt-get install -y build-essential";"3";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/rdammkoehler/roman_numeral_calculator";"/rdammkoehler/roman_numeral_calculator/blob/c9fae8c5508c55462048f7c7b6324cc4b773397a/docker/Dockerfile"
"notwiththem/ssss";"FROM ubuntu:16.04";"1";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/notwiththem/ssss";"/notwiththem/ssss/blob/16f567ff63fd9ebe16b45c464b1e45f2a38e6244/Dockerfile"
"guilhem/docker-jenkins-slave-deb-builder";"RUN apt-get update && apt-get install -y aptitude && apt-get clean";"4";"Previous";"https://github.com/search?p=46&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/guilhem/docker-jenkins-slave-deb-builder";"/guilhem/docker-jenkins-slave-deb-builder/blob/03c28bf808464936449eb488522f79b29693f75b/Dockerfile"
"osterzel/docker-landscape-server";"RUN apt-get install -fy postgresql-plpython-9.4 postgresql-9.4-debversion";"4";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/osterzel/docker-landscape-server";"/osterzel/docker-landscape-server/blob/f9f206b315cc32d976d7ee05ca20e10283bf778d/plpostgres/Dockerfile"
"shailesh-kalamkar/blogger_docker";"RUN apt-get install -y libxml2-dev libxslt1-dev";"6";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/shailesh-kalamkar/blogger_docker";"/shailesh-kalamkar/blogger_docker/blob/1904f4909007393ea545a5377cdaef507414a638/Dockerfile"
"tclchiam/RomanNumeralKataC";"# Install Basic Packages";"4";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tclchiam/RomanNumeralKataC";"/tclchiam/RomanNumeralKataC/blob/e1b3829eb304cf0006341a7b730c17f1dc19d3f5/Dockerfile"
"replicatedhq/dockerfilelint";"RUN apt-get install python-pip";"4";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/replicatedhq/dockerfilelint";"/replicatedhq/dockerfilelint/blob/c9c6f0dd97009022b742f85aac3a1948c9e08f17/test/integration/Dockerfile"
"DataMgtCloud/baseos";"";"2";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DataMgtCloud/baseos";"/DataMgtCloud/baseos/blob/b67011a9f304a4407d07f5b12f42cd641831b840/Dockerfile"
"fllaca/docker-cordova-git";"";"2";"Previous";"https://github.com/search?p=90&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fllaca/docker-cordova-git";"/fllaca/docker-cordova-git/blob/54e7a83e4d96fabe96db16e99cd181f2cefa26e4/Dockerfile"
"jmarmuszewski/db-workshop-pg";"";"2";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jmarmuszewski/db-workshop-pg";"/jmarmuszewski/db-workshop-pg/blob/855d33661174d34fa42506b5cf01bfeb73864225/dockerfiles/dashing/Dockerfile"
"pakastin/autossh";"RUN apt-get -y install autossh";"4";"Previous";"https://github.com/search?p=28&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/pakastin/autossh";"/pakastin/autossh/blob/217da2b91b82b6a00f46ed4cd8e3161800039df1/Dockerfile"
"kristiehoward/test-description";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kristiehoward/test-description";"/kristiehoward/test-description/blob/c1f64cd7c49b234f88d7236ba44a361aecbf7cfd/Dockerfile"
"roberterdin/docker-nginx-ssl";"FROM nginx";"1";"Previous";"https://github.com/search?p=48&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/roberterdin/docker-nginx-ssl";"/roberterdin/docker-nginx-ssl/blob/75604beb11073d8ec79d3dfea37909db85fa0f1e/Dockerfile"
"georgeoly/projects";"RUN apt-get update && apt-get install -y vim";"3";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/georgeoly/projects";"/georgeoly/projects/blob/000c68844b53cac91077e0cbc9da67032d9de3f1/docker/debtest/Dockerfile"
"djohnkirby/dockerfiles";"RUN apt-get -y install openssh-server";"5";"Previous";"https://github.com/search?p=5&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/djohnkirby/dockerfiles";"/djohnkirby/dockerfiles/blob/10e759eff86f64403bf12d8dd3b05707d61c6d15/sshserver/Dockerfile"
"bigchat/docker-java";"FROM library/ubuntu:vivid";"1";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bigchat/docker-java";"/bigchat/docker-java/blob/c49f9c4c1752821efba5f5c2bc5f9c4af9b6a105/Dockerfile"
"nathanleclaire/awsapp";"cmd [""curl""]";"6";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/curl/Dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=87&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/verilog.dockerfile"
"morevnaproject/morevna-builds";"pkg-config \";"13";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"carverdamien/jq";"RUN apt-get update \";"3";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/carverdamien/jq";"/carverdamien/jq/blob/aa24b8175ca9a7911f81eb6e56c8c6528e7f6087/Dockerfile"
"lzimm/docker-java";"";"2";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lzimm/docker-java";"/lzimm/docker-java/blob/686da65e3bd4c5b6fa2932ca96de2359a0bc4006/Dockerfile"
"goblain/docker-gluster-client";"";"2";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/goblain/docker-gluster-client";"/goblain/docker-gluster-client/blob/ac8d4ae7796c0c6d069e323d1e3db6d6ca16c48a/Dockerfile"
"dgageot/quine-relay";"FROM dgageot/quine:base";"1";"Previous";"https://github.com/search?p=80&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/afnix.dockerfile"
"etna-alternance/drone-php-nginx";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/etna-alternance/drone-php-nginx";"/etna-alternance/drone-php-nginx/blob/be31fcd09e3920c7796d16c41ce3c864f62f8faf/Dockerfile"
"dnotez/devops";"RUN apt-get update && \";"3";"Previous";"https://github.com/search?p=95&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dnotez/devops";"/dnotez/devops/blob/6fc23e8207540ab8962fd740252dee6f5b580b9a/docker/base-slave-jenkins/Dockerfile"
"tonniloiola/docker";"CMD bash";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tonniloiola/docker";"/tonniloiola/docker/blob/bbb66938152b290017de4395cb7cb7de447ddab9/imagens/ubuntu-teste/Dockerfile"
